,Feature,Segment1.Slope,Segment2.Slope,Segment3.Slope,Segment4.Slope,Segment5.Slope,Segment6.Slope,Segment1.Trend,Segment2.Trend,Segment3.Trend,Segment4.Trend,Segment5.Trend,Segment6.Trend,Segment1.Pvalue,Segment2.Pvalue,Segment3.Pvalue,Segment4.Pvalue,Segment5.Pvalue,Segment6.Pvalue,Breakpoint1,Breakpoint2,Breakpoint3,Breakpoint4,Breakpoint5,AdjustedR2,X3m_s1.Trend,X3m_s2.Trend,X3m_s3.Trend,X3m_s4.Trend,X3m_s5.Trend,X6m_s1.Trend,X6m_s2.Trend,X6m_s3.Trend,X6m_s4.Trend,X6m_s5.Trend,X9m_s1.Trend,X9m_s2.Trend,X9m_s3.Trend,X9m_s4.Trend,X9m_s5.Trend,X9m_s6.Trend,X12m_s1.Trend,X12m_s2.Trend,X12m_s3.Trend,X12m_s4.Trend,X12m_s5.Trend,X15m_s1.Trend,X15m_s2.Trend,X15m_s3.Trend,X15m_s4.Trend,X15m_s5.Trend,X15m_s6.Trend,X18m_s1.Trend,X18m_s2.Trend,X18m_s3.Trend,X18m_s4.Trend,X21m_s1.Trend,X21m_s2.Trend,X21m_s3.Trend,X21m_s4.Trend,X21m_s5.Trend,X21m_s6.Trend,X24m_s1.Trend,X24m_s2.Trend,X24m_s3.Trend,X24m_s4.Trend,X27m_s1.Trend,X27m_s2.Trend,X27m_s3.Trend,X27m_s4.Trend
Ankrd45,Ankrd45,1.62389097152745,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00341623282981694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251540765695704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mcur1,Mcur1,-7.52814246483822,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000415721367443167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25150139940342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Prr32,Prr32,0.242976187889553,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00603854824986413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251378128998829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Necap1,Necap1,2.1249,-9.3165,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.217272840552854,0.0945821182273357,NA,NA,NA,NA,17.373776951177,NA,NA,NA,NA,0.251333169023327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Plcxd2,Plcxd2,1.2337823967826,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00108717157599778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251313054900378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Acss1,Acss1,-77.0087771687595,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00021425294688736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251253091952984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Vmn2r44,Vmn2r44,-141.03,0.90385,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.219598693319319,0.0785448464041067,NA,NA,NA,NA,3.10369242585918,NA,NA,NA,NA,0.25124563823414,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Irf7,Irf7,7.57766459434376,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000342717291130101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25107969989232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Prkaca,Prkaca,-20.0692660554759,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00254245565598904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251024578401422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4932438A13Rik,4932438A13Rik,-1403.9,5.5537,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.171648052965469,0.0915882501069218,NA,NA,NA,NA,3.09823633996699,NA,NA,NA,NA,0.250897887526899,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vps13c,Vps13c,3.44642143227827,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000314944059752337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250848667281955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ercc6l,Ercc6l,0.435984019347715,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.023283911048748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250795505330578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cd3e,Cd3e,0.649067482463087,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000244317802845678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250554807350686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gm16423,Gm16423,0.16165982880569,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.090985053117421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25033918650894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gm41311,Gm41311,0.345020336672107,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000428040692969164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250318289759406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vit,Vit,0.954046736974047,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0152470765943709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250270378664917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
H2-T22,H2-T22,4.03642480639057,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000254438589231226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250123359890686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Slc2a3,Slc2a3,-2.8669,2.2524,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.163365103563476,0.0830305803916293,NA,NA,NA,NA,10.6767241119282,NA,NA,NA,NA,0.250101767546825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Clcn5,Clcn5,0.931763857736324,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0520735683916764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250016582856717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Krt34,Krt34,0.278923888682831,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00237347525651184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250004565534778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mmp21,Mmp21,0.277264374375866,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00255068379225892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24979837578325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Snai3,Snai3,1.02704507812292,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00692480494355001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249764098434778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rasef,Rasef,1.46188904184511,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000482217452646769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249675674407596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Syngr2,Syngr2,-11.9782047239818,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000340433021279898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249672971935791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm37354,Gm37354,0.413808444845793,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000209906351992019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249656698373964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cchcr1,Cchcr1,-1.3069,1.4801,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.137130900294956,0.0938562856991622,NA,NA,NA,NA,13.7349929910888,NA,NA,NA,NA,0.249631387007379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gm10787,Gm10787,0.183847073801719,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00805267209642382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249618935443427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fv1,Fv1,-2.05164328647754,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000280388180659858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24956732253842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hvcn1,Hvcn1,0.634081404046156,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000287613465646009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249427525491031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gm47743,Gm47743,0.472563195549388,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000207344076562976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249420482629145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chrna7,Chrna7,-260.04,0.71843,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.127411981367992,0.0926615720848077,NA,NA,NA,NA,3.06117158111269,NA,NA,NA,NA,0.249396834023611,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Hgs,Hgs,-5.94433382279961,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000205640487399754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249225419478341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ctsl,Ctsl,9753.6,-15.155,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.19362520203713,0.0760035046926466,NA,NA,NA,NA,3.01576348659435,NA,NA,NA,NA,0.249224540003251,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gid8,Gid8,-2.86025273141115,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000964883413061702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249181345293904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Zfp874b,Zfp874b,-0.773168211623758,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.0113708467073569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249160244922273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rnf103,Rnf103,-4.8016508105555,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000215371738774483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249054518232398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Olfr362,Olfr362,0.606595983658161,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000413154418275258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248990422446923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tjp3,Tjp3,0.278149767244897,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0070677069787923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248966352068402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rps6ka6,Rps6ka6,0.54949,-0.74296,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0.0853266789251129,0.173726742648321,NA,NA,NA,NA,19.2001140909658,NA,NA,NA,NA,0.248933891349534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dda1,Dda1,-5.11629972845244,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000296974825140273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248871657258489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9530026F06Rik,9530026F06Rik,0.313520052991401,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000202971062812852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248852784769787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ube2d1,Ube2d1,2.7419,-9.7897,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,0.176767029618434,0.0889618481587958,NA,NA,NA,NA,17.6468143010159,NA,NA,NA,NA,0.248776515335074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ugt8a,Ugt8a,1.43867630116054,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000870548100171818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248695714466262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Nfam1,Nfam1,0.968769984871898,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0108966939355004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24842147085523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Hsp90b1,Hsp90b1,-34.8823222873975,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000433505213658461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248340298155817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Emc2,Emc2,-6.51012196996558,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000327923074457781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248180817847034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm20642,Gm20642,0.485033829995078,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000206418903731822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248158676027821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Aig1,Aig1,-4.85699799123372,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000214010450940142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248037986203331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cct3,Cct3,-12.8844577159523,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000210912127925764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248027061482801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm48962,Gm48962,0.169764448427786,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00856778900024141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248011294218914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mrpl45,Mrpl45,-6.12366077996324,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000320706489707908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247983237296023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rhox4d,Rhox4d,0.223348573935767,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00286489433845238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247859954681488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ablim3,Ablim3,-7.41782247876717,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000405650778224384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247855250801912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Olfr319,Olfr319,0.477735019305497,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000215157996096588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247694339812356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gm44027,Gm44027,0.730540043693532,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.000629564904777883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247658507851432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tex11,Tex11,0.639232592095898,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.0414049105281691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247647274229005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Olfr1469,Olfr1469,-4.7875,1.0062,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.134986767695338,0.092355771969749,NA,NA,NA,NA,6.27099963642489,NA,NA,NA,NA,0.247584535176166,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Xpnpep1,Xpnpep1,-2.90883713701403,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.0324111532827868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24749532647811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gm28579,Gm28579,0.168973410367548,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00419280143806387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247420572264988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mtif2,Mtif2,-3.25801867719391,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000349812153436717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247402980612393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Dhrs1,Dhrs1,-2.56597850877062,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.00470313899768799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247280537088437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ogfrl1,Ogfrl1,-4.6744,5.7143,NA,NA,NA,NA,-1,0,NA,NA,NA,NA,0.0989435112594833,0.130345459933809,NA,NA,NA,NA,17.963233268163,NA,NA,NA,NA,0.247169178224946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dpysl4,Dpysl4,1.09668668815082,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.00231307480281514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247162515177602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Carnmt1,Carnmt1,-4.85850042064478,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0.000304437104141854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247127374659754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
